tick,agent-type,activity,bite-stat,patch-landuse
14,senior,2,false,60
14,adult,2,false,62
14,senior,2,false,62
14,adult,3,false,60
14,adult,1,false,60
14,adult,2,false,60
14,senior,3,false,60
14,adult,1,false,62
14,adult,1,false,60
14,adult,2,false,62
14,adult,2,false,61
14,adult,2,false,62
14,adult,1,false,60
14,senior,1,false,62
14,adult,3,false,62
14,adult,1,false,60
14,senior,2,false,62
14,senior,1,false,60
14,adult,1,false,60
14,adult,2,false,60
14,child,2,false,61
14,child,2,false,60
14,adult,1,false,60
14,adult,1,false,62
14,adult,1,false,62
14,adult,3,false,60
14,adult,3,false,60
14,adult,3,false,60
14,adult,2,false,62
14,adult,2,false,62
14,senior,1,false,62
14,adult,3,false,60
14,senior,3,false,62
14,adult,1,false,60
14,adult,2,false,60
14,adult,3,false,62
14,adult,3,false,62
14,adult,3,false,60
14,adult,2,false,62
14,adult,2,false,62
14,adult,1,false,62
14,adult,1,false,62
14,child,2,false,60
14,child,3,false,62
14,adult,2,false,60
14,adult,3,false,62
14,adult,2,false,62
14,adult,1,false,60
14,adult,2,false,62
14,senior,3,false,62
14,adult,2,false,61
14,adult,2,false,62
14,adult,2,false,62
14,adult,1,false,62
14,adult,2,false,60
14,senior,1,false,60
14,adult,1,false,62
14,adult,2,false,62
14,adult,1,false,60
14,child,3,false,60
14,senior,3,false,62
14,adult,3,false,62
14,adult,3,false,62
14,senior,2,false,60
14,adult,2,false,62
14,adult,2,false,60
14,senior,3,false,60
15,adult,2,false,62
15,senior,3,false,62
15,adult,2,false,62
15,adult,1,false,60
15,child,2,false,62
15,senior,2,false,62
15,adult,2,false,62
15,child,3,false,62
15,adult,2,false,61
15,adult,2,false,62
15,child,1,false,60
15,adult,1,false,60
15,senior,2,false,62
15,adult,1,false,60
15,adult,2,false,62
15,adult,3,false,60
15,adult,3,false,62
15,adult,2,false,62
15,adult,2,false,62
15,child,3,false,60
15,adult,1,false,62
15,adult,1,false,62
15,adult,3,false,60
15,adult,2,false,62
15,senior,2,false,62
15,adult,1,false,60
15,adult,1,false,62
15,senior,3,false,60
15,senior,3,false,60
15,senior,1,false,62
15,senior,1,false,60
15,senior,2,false,62
15,senior,3,false,62
15,adult,2,false,62
15,adult,2,false,62
15,adult,2,false,60
15,adult,1,false,62
15,adult,1,false,60
15,senior,1,false,60
15,adult,2,false,60
15,senior,2,false,62
15,adult,3,false,60
15,senior,1,false,60
15,adult,2,false,61
15,adult,2,false,60
15,adult,1,false,60
15,adult,2,false,60
15,adult,1,false,62
15,adult,2,false,61
15,senior,3,false,60
15,child,1,false,60
15,adult,3,false,62
15,senior,2,false,60
15,adult,2,false,62
15,adult,2,false,62
15,adult,1,false,62
15,child,1,false,62
15,adult,1,false,60
15,adult,3,false,60
15,adult,1,false,60
15,child,2,false,60
15,senior,1,false,60
15,adult,3,false,62
15,child,2,false,62
15,adult,3,false,62
15,adult,3,false,62
15,adult,3,false,62
15,adult,1,false,62
15,adult,3,false,60
15,adult,2,false,62
15,adult,1,false,60
15,senior,2,false,60
15,adult,2,false,62
15,senior,1,false,62
15,senior,1,false,62
15,adult,2,false,62
15,adult,3,false,60
15,adult,2,false,62
15,adult,3,false,62
15,child,2,false,62
15,adult,1,false,62
15,adult,2,false,62
15,child,2,false,60
15,senior,2,false,62
15,adult,2,false,60
15,adult,2,false,62
15,adult,1,false,60
15,adult,3,false,60
15,adult,1,false,62
15,adult,1,false,62
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,child,3,false,60
16,senior,3,false,62
16,senior,3,false,60
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,senior,3,false,60
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,senior,3,false,60
16,child,1,false,60
16,adult,4,false,20
16,adult,4,false,20
16,child,2,false,62
16,adult,4,false,20
16,adult,4,false,20
16,senior,3,false,62
16,adult,4,false,20
16,senior,1,false,62
16,senior,2,false,61
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,senior,1,false,62
16,adult,4,false,20
16,senior,2,false,61
16,adult,4,false,20
16,senior,1,false,60
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,senior,2,false,60
16,adult,4,false,20
16,child,3,false,60
16,adult,4,false,20
16,senior,2,false,62
16,adult,4,false,20
16,child,3,false,62
16,senior,1,false,62
16,adult,4,false,20
16,senior,1,false,62
16,adult,4,false,20
16,child,2,false,62
16,adult,4,false,20
16,child,2,false,62
16,adult,4,false,20
16,senior,2,false,62
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,senior,3,false,60
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,adult,4,false,20
16,child,3,false,62
16,child,2,false,61
16,adult,4,false,20
16,adult,4,false,20
16,senior,1,false,62
16,senior,3,false,62
16,senior,3,false,60
16,adult,4,false,20
16,adult,4,false,20
16,child,1,false,60
16,senior,1,false,62
17,adult,4,false,20
17,senior,2,false,62
17,adult,4,false,20
17,senior,3,false,62
17,adult,4,false,20
17,senior,2,false,61
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,child,3,false,62
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,child,2,false,60
17,senior,1,false,60
17,adult,4,false,20
17,senior,2,false,60
17,child,2,false,62
17,senior,3,false,62
17,child,1,false,60
17,child,3,false,62
17,adult,4,false,20
17,adult,4,false,20
17,senior,1,false,60
17,adult,4,false,20
17,senior,1,false,60
17,adult,4,false,20
17,adult,4,false,20
17,senior,3,false,62
17,adult,4,false,20
17,adult,4,false,20
17,senior,2,false,62
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,senior,2,false,62
17,child,3,false,60
17,adult,4,false,20
17,adult,4,false,20
17,senior,3,false,60
17,child,3,false,60
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,senior,3,false,60
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,child,1,false,60
17,senior,2,false,60
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,senior,1,false,62
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,senior,1,false,62
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,child,3,false,60
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,senior,1,false,60
17,child,3,false,62
17,adult,4,false,20
17,adult,4,false,20
17,senior,3,false,62
17,adult,4,false,20
17,senior,2,false,62
17,senior,1,false,60
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
17,adult,4,false,20
18,senior,1,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,senior,1,false,62
18,adult,4,false,20
18,senior,3,false,60
18,child,2,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,senior,2,false,60
18,adult,4,false,20
18,senior,2,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,child,1,false,62
18,adult,4,false,20
18,senior,2,false,62
18,senior,1,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,child,3,false,62
18,senior,3,false,60
18,adult,4,false,20
18,senior,3,false,62
18,adult,4,false,20
18,child,3,false,62
18,senior,2,false,62
18,senior,1,false,62
18,senior,1,false,60
18,adult,4,false,20
18,adult,4,false,20
18,child,1,false,62
18,adult,4,false,20
18,senior,3,false,60
18,senior,3,false,60
18,senior,1,false,62
18,adult,4,false,20
18,adult,4,false,20
18,senior,1,false,62
18,adult,4,false,20
18,adult,4,false,20
18,senior,3,false,60
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,child,1,false,60
18,senior,2,false,62
18,adult,4,false,20
18,adult,4,false,20
18,child,2,false,60
18,child,1,false,62
18,child,1,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,child,2,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,senior,3,false,62
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,senior,3,false,60
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
18,adult,4,false,20
19,adult,1,false,60
19,senior,1,false,62
19,adult,2,false,62
19,adult,2,false,62
19,adult,3,false,60
19,child,1,false,60
19,adult,3,false,62
19,senior,2,false,60
19,child,1,false,60
19,adult,1,false,60
19,adult,2,false,60
19,adult,1,false,60
19,adult,2,false,62
19,adult,2,false,62
19,adult,2,false,60
19,child,1,false,62
19,adult,3,false,60
19,senior,2,false,62
19,adult,2,false,61
19,senior,1,false,60
19,adult,1,false,60
19,adult,1,false,60
19,adult,2,false,61
19,adult,2,false,60
19,adult,3,false,62
19,adult,3,false,60
19,senior,3,false,62
19,adult,1,false,62
19,child,3,false,60
19,senior,3,false,62
19,adult,1,false,60
19,adult,1,false,60
19,adult,1,false,60
19,adult,1,false,62
19,senior,3,false,62
19,senior,3,false,60
19,child,1,false,60
19,adult,3,false,62
19,senior,3,false,60
19,senior,2,false,60
19,adult,2,false,61
19,adult,2,false,61
19,adult,1,false,60
19,adult,2,false,62
19,adult,3,false,60
19,adult,2,false,62
19,adult,2,false,62
19,senior,3,false,62
19,adult,2,false,62
19,adult,2,false,62
19,adult,1,false,62
19,adult,3,false,62
19,child,1,false,62
19,adult,3,false,60
19,senior,1,false,62
19,adult,3,false,62
19,senior,3,false,60
19,adult,2,false,60
19,adult,3,false,62
19,adult,1,false,62
19,senior,2,false,61
19,child,3,false,60
19,adult,2,false,60
19,adult,2,false,62
19,adult,3,false,60
19,child,2,false,61
19,adult,3,false,62
19,adult,2,false,61
19,senior,1,false,62
19,adult,3,false,60
19,child,2,false,61
19,senior,2,false,60
19,adult,1,false,60
19,adult,2,false,60
19,adult,2,false,61
19,senior,3,false,60
19,adult,2,false,62
19,adult,2,false,61
19,adult,3,false,62
19,adult,3,false,62
19,senior,1,false,62
19,adult,2,false,62
19,adult,3,false,62
19,senior,1,false,60
19,child,1,false,60
19,adult,1,false,60
19,adult,1,false,62
19,adult,3,false,60
19,senior,1,false,62
19,adult,2,false,62
20,senior,3,false,60
20,adult,3,false,62
20,senior,2,false,61
20,senior,3,false,60
20,adult,1,false,60
20,adult,2,false,60
20,senior,3,false,62
20,child,1,false,60
20,senior,3,false,62
20,child,3,false,60
20,adult,3,false,62
20,adult,2,false,60
20,adult,3,false,60
20,adult,2,false,62
20,senior,2,false,62
20,senior,2,false,60
20,adult,1,false,60
20,adult,3,false,62
20,child,1,false,62
20,child,3,false,60
20,senior,1,false,62
20,adult,2,false,62
20,adult,3,false,60
20,adult,2,false,62
20,adult,3,false,62
20,adult,1,false,62
20,adult,2,false,61
20,adult,3,false,62
20,adult,2,false,60
20,adult,2,false,61
20,adult,3,false,60
20,senior,1,false,62
20,adult,3,false,62
20,senior,1,false,62
20,child,2,false,62
20,adult,2,false,60
20,adult,1,false,60
20,adult,3,false,60
20,senior,3,false,62
20,senior,1,false,60
20,adult,1,false,62
20,adult,3,false,62
20,child,3,false,60
20,adult,1,false,60
20,adult,2,false,61
20,senior,1,false,60
20,adult,3,false,62
20,adult,3,false,60
20,adult,1,false,60
20,child,2,false,60
20,adult,2,false,62
20,adult,3,false,62
20,adult,3,false,60
20,senior,3,false,62
20,adult,3,false,62
20,adult,3,false,62
20,adult,1,false,62
20,child,1,false,62
20,adult,2,false,61
20,child,3,false,62
20,adult,1,false,62
20,adult,3,false,60
20,child,1,false,60
20,adult,3,false,60
20,adult,2,false,62
20,senior,2,false,62
20,senior,1,false,62
20,adult,1,false,60
20,adult,3,false,62
20,adult,2,false,60
20,adult,1,false,60
20,senior,2,false,62
20,adult,1,false,62
20,adult,1,false,60
20,adult,3,false,60
20,adult,1,false,62
20,senior,1,false,62
20,senior,2,false,60
20,adult,1,false,60
20,senior,2,false,61
20,adult,1,false,62
20,adult,3,false,60
20,adult,1,false,62
20,adult,3,false,60
20,adult,2,false,60
20,adult,3,false,62
20,adult,2,false,62
20,adult,2,false,60
20,adult,3,false,60
20,adult,1,false,62
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,child,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,child,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,child,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,true,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,senior,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,adult,4,false,20
21,child,4,false,20
22,adult,3,false,60
22,adult,3,false,60
22,child,1,false,62
22,senior,3,false,60
22,adult,3,false,60
22,adult,2,false,60
22,adult,1,false,62
22,adult,3,false,60
22,adult,1,false,60
22,senior,3,false,60
22,adult,2,false,62
22,adult,3,false,62
22,senior,1,false,62
22,adult,1,false,62
22,child,3,false,60
22,adult,1,false,62
22,child,3,false,60
22,adult,2,false,62
22,senior,3,false,62
22,adult,3,false,62
22,senior,1,false,60
22,child,1,false,60
22,adult,3,false,60
22,adult,2,false,62
22,adult,2,false,62
22,adult,3,false,60
22,adult,1,false,60
22,adult,2,false,62
22,adult,2,false,60
22,adult,2,false,60
22,child,1,false,62
22,adult,3,false,62
22,child,3,false,60
22,senior,1,false,60
22,adult,1,false,60
22,senior,1,false,60
22,adult,2,false,60
22,adult,3,false,60
22,adult,2,false,60
22,senior,2,false,62
22,adult,3,false,60
22,adult,2,false,62
22,adult,3,false,62
22,senior,1,false,60
22,adult,3,false,62
22,adult,3,false,62
22,adult,3,false,60
22,adult,3,false,62
22,adult,2,false,60
22,adult,1,false,62
22,adult,2,false,62
22,senior,3,false,62
22,adult,1,false,60
22,senior,1,false,60
22,senior,1,false,60
22,senior,1,false,60
22,adult,3,false,60
22,senior,3,false,62
22,adult,3,false,60
22,adult,3,false,60
22,adult,2,false,61
22,child,1,false,60
22,adult,1,false,62
22,adult,2,false,60
22,adult,2,false,62
22,adult,3,false,60
22,senior,2,false,62
22,adult,3,false,60
22,adult,3,false,60
22,adult,1,false,62
22,child,1,false,62
22,senior,3,false,62
22,senior,2,false,61
22,adult,1,false,62
22,child,3,false,60
22,adult,1,false,62
22,senior,2,false,62
22,adult,1,false,62
22,adult,2,false,60
22,adult,3,false,62
22,adult,2,false,60
22,adult,3,false,62
22,senior,3,false,60
22,child,3,false,62
22,adult,2,false,62
22,senior,1,false,60
22,adult,1,false,60
22,adult,3,false,62
22,adult,3,false,60
22,adult,1,false,60
23,senior,1,false,60
23,child,1,false,62
23,child,2,false,62
23,adult,4,false,20
23,child,1,false,62
23,senior,1,false,60
23,child,1,false,62
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,senior,1,false,60
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,child,2,false,62
23,adult,4,false,20
23,adult,4,false,20
23,child,3,true,62
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,senior,3,true,62
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,senior,2,false,62
23,senior,1,false,60
23,adult,4,false,20
23,adult,4,true,20
23,senior,2,false,62
23,child,3,false,62
23,senior,2,false,62
23,adult,4,false,20
23,adult,4,false,20
23,senior,3,false,60
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,senior,3,false,60
23,adult,4,false,20
23,senior,3,false,62
23,senior,3,false,60
23,child,2,false,60
23,adult,4,true,20
23,adult,4,false,20
23,senior,1,false,62
23,adult,4,false,20
23,adult,4,false,20
23,senior,1,false,62
23,adult,4,true,20
23,senior,1,false,62
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,child,2,false,60
23,adult,4,false,20
23,senior,1,false,60
23,adult,4,false,20
23,senior,3,false,60
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,senior,2,false,61
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,child,1,false,62
23,adult,4,false,20
23,adult,4,false,20
23,senior,3,false,62
23,adult,4,false,20
23,adult,4,true,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,false,20
23,adult,4,true,20
23,senior,2,true,62
23,adult,4,false,20
23,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,60
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,62
24,senior,3,false,60
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,62
24,adult,4,false,20
24,senior,2,false,60
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,child,2,false,61
24,senior,1,false,62
24,adult,4,false,20
24,senior,1,false,60
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,child,3,false,62
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,3,false,60
24,child,1,false,60
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,61
24,adult,4,false,20
24,senior,3,false,62
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,child,1,false,60
24,adult,4,false,20
24,child,2,false,60
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,60
24,senior,3,false,60
24,senior,1,false,60
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,60
24,adult,4,false,20
24,senior,1,false,60
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,1,false,60
24,senior,1,false,62
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,2,false,62
24,adult,4,false,20
24,adult,4,false,20
24,senior,1,false,62
24,child,1,false,62
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,adult,4,false,20
24,senior,3,false,60
24,child,2,false,60
24,adult,4,false,20
24,adult,4,false,20
24,child,3,false,60
24,child,1,false,60
24,adult,4,false,20
24,child,2,false,60
25,child,3,true,62
25,child,3,false,62
25,adult,1,false,60
25,child,2,false,62
25,senior,3,false,62
25,senior,2,false,60
25,senior,2,false,62
25,adult,1,false,60
25,adult,3,false,62
25,adult,3,false,62
25,adult,3,false,62
25,senior,3,false,60
25,adult,2,false,62
25,adult,3,false,60
25,adult,3,false,62
25,adult,1,false,60
25,adult,2,false,60
25,adult,3,false,60
25,child,1,false,60
